harpnumber,SHARP_FILE,BITMAP,goes_class
495,hmi.sharp_cea_720s.495.20110416_130000_TAI.magnetogram.fits,hmi.sharp_cea_720s.495.20110416_130000_TAI.bitmap.fits,M1.3
495,hmi.sharp_cea_720s.495.20110416_140000_TAI.magnetogram.fits,hmi.sharp_cea_720s.495.20110416_140000_TAI.bitmap.fits,M1.3
495,hmi.sharp_cea_720s.495.20110416_150000_TAI.magnetogram.fits,hmi.sharp_cea_720s.495.20110416_150000_TAI.bitmap.fits,M1.3
495,hmi.sharp_cea_720s.495.20110416_160000_TAI.magnetogram.fits,hmi.sharp_cea_720s.495.20110416_160000_TAI.bitmap.fits,M1.3
495,hmi.sharp_cea_720s.495.20110416_170000_TAI.magnetogram.fits,hmi.sharp_cea_720s.495.20110416_170000_TAI.bitmap.fits,M1.3
514,hmi.sharp_cea_720s.514.20110422_050000_TAI.magnetogram.fits,hmi.sharp_cea_720s.514.20110422_050000_TAI.bitmap.fits,M1.8
514,hmi.sharp_cea_720s.514.20110422_060000_TAI.magnetogram.fits,hmi.sharp_cea_720s.514.20110422_060000_TAI.bitmap.fits,M1.8
514,hmi.sharp_cea_720s.514.20110422_070000_TAI.magnetogram.fits,hmi.sharp_cea_720s.514.20110422_070000_TAI.bitmap.fits,M1.8
514,hmi.sharp_cea_720s.514.20110422_080000_TAI.magnetogram.fits,hmi.sharp_cea_720s.514.20110422_080000_TAI.bitmap.fits,M1.8
514,hmi.sharp_cea_720s.514.20110422_090000_TAI.magnetogram.fits,hmi.sharp_cea_720s.514.20110422_090000_TAI.bitmap.fits,M1.8
514,hmi.sharp_cea_720s.514.20110422_100000_TAI.magnetogram.fits,hmi.sharp_cea_720s.514.20110422_100000_TAI.bitmap.fits,M1.8
514,hmi.sharp_cea_720s.514.20110422_110000_TAI.magnetogram.fits,hmi.sharp_cea_720s.514.20110422_110000_TAI.bitmap.fits,M1.8
514,hmi.sharp_cea_720s.514.20110422_120000_TAI.magnetogram.fits,hmi.sharp_cea_720s.514.20110422_120000_TAI.bitmap.fits,M1.8
514,hmi.sharp_cea_720s.514.20110422_130000_TAI.magnetogram.fits,hmi.sharp_cea_720s.514.20110422_130000_TAI.bitmap.fits,M1.8
514,hmi.sharp_cea_720s.514.20110422_140000_TAI.magnetogram.fits,hmi.sharp_cea_720s.514.20110422_140000_TAI.bitmap.fits,M1.8
514,hmi.sharp_cea_720s.514.20110422_150000_TAI.magnetogram.fits,hmi.sharp_cea_720s.514.20110422_150000_TAI.bitmap.fits,M1.8
514,hmi.sharp_cea_720s.514.20110422_160000_TAI.magnetogram.fits,hmi.sharp_cea_720s.514.20110422_160000_TAI.bitmap.fits,M1.8
514,hmi.sharp_cea_720s.514.20110422_170000_TAI.magnetogram.fits,hmi.sharp_cea_720s.514.20110422_170000_TAI.bitmap.fits,M1.8
514,hmi.sharp_cea_720s.514.20110422_180000_TAI.magnetogram.fits,hmi.sharp_cea_720s.514.20110422_180000_TAI.bitmap.fits,M1.8
514,hmi.sharp_cea_720s.514.20110422_190000_TAI.magnetogram.fits,hmi.sharp_cea_720s.514.20110422_190000_TAI.bitmap.fits,M1.8
514,hmi.sharp_cea_720s.514.20110422_200000_TAI.magnetogram.fits,hmi.sharp_cea_720s.514.20110422_200000_TAI.bitmap.fits,M1.8
514,hmi.sharp_cea_720s.514.20110422_210000_TAI.magnetogram.fits,hmi.sharp_cea_720s.514.20110422_210000_TAI.bitmap.fits,M1.8
514,hmi.sharp_cea_720s.514.20110422_220000_TAI.magnetogram.fits,hmi.sharp_cea_720s.514.20110422_220000_TAI.bitmap.fits,M1.8
514,hmi.sharp_cea_720s.514.20110422_230000_TAI.magnetogram.fits,hmi.sharp_cea_720s.514.20110422_230000_TAI.bitmap.fits,M1.8
514,hmi.sharp_cea_720s.514.20110423_000000_TAI.magnetogram.fits,hmi.sharp_cea_720s.514.20110423_000000_TAI.bitmap.fits,M1.8
514,hmi.sharp_cea_720s.514.20110423_010000_TAI.magnetogram.fits,hmi.sharp_cea_720s.514.20110423_010000_TAI.bitmap.fits,M1.8
514,hmi.sharp_cea_720s.514.20110423_020000_TAI.magnetogram.fits,hmi.sharp_cea_720s.514.20110423_020000_TAI.bitmap.fits,M1.8
514,hmi.sharp_cea_720s.514.20110423_030000_TAI.magnetogram.fits,hmi.sharp_cea_720s.514.20110423_030000_TAI.bitmap.fits,M1.8
514,hmi.sharp_cea_720s.514.20110423_040000_TAI.magnetogram.fits,hmi.sharp_cea_720s.514.20110423_040000_TAI.bitmap.fits,M1.8
514,hmi.sharp_cea_720s.514.20110423_050000_TAI.magnetogram.fits,hmi.sharp_cea_720s.514.20110423_050000_TAI.bitmap.fits,M1.2
514,hmi.sharp_cea_720s.514.20110423_060000_TAI.magnetogram.fits,hmi.sharp_cea_720s.514.20110423_060000_TAI.bitmap.fits,M1.2
514,hmi.sharp_cea_720s.514.20110423_070000_TAI.magnetogram.fits,hmi.sharp_cea_720s.514.20110423_070000_TAI.bitmap.fits,M1.2
514,hmi.sharp_cea_720s.514.20110423_080000_TAI.magnetogram.fits,hmi.sharp_cea_720s.514.20110423_080000_TAI.bitmap.fits,M1.2
514,hmi.sharp_cea_720s.514.20110423_090000_TAI.magnetogram.fits,hmi.sharp_cea_720s.514.20110423_090000_TAI.bitmap.fits,M1.2
514,hmi.sharp_cea_720s.514.20110423_100000_TAI.magnetogram.fits,hmi.sharp_cea_720s.514.20110423_100000_TAI.bitmap.fits,M1.2
514,hmi.sharp_cea_720s.514.20110423_110000_TAI.magnetogram.fits,hmi.sharp_cea_720s.514.20110423_110000_TAI.bitmap.fits,M1.2
514,hmi.sharp_cea_720s.514.20110423_120000_TAI.magnetogram.fits,hmi.sharp_cea_720s.514.20110423_120000_TAI.bitmap.fits,M1.2
514,hmi.sharp_cea_720s.514.20110423_130000_TAI.magnetogram.fits,hmi.sharp_cea_720s.514.20110423_130000_TAI.bitmap.fits,M1.2
514,hmi.sharp_cea_720s.514.20110423_140000_TAI.magnetogram.fits,hmi.sharp_cea_720s.514.20110423_140000_TAI.bitmap.fits,M1.2
514,hmi.sharp_cea_720s.514.20110423_150000_TAI.magnetogram.fits,hmi.sharp_cea_720s.514.20110423_150000_TAI.bitmap.fits,M1.2
637,hmi.sharp_cea_720s.637.20110528_220000_TAI.magnetogram.fits,hmi.sharp_cea_720s.637.20110528_220000_TAI.bitmap.fits,M1.1
637,hmi.sharp_cea_720s.637.20110528_230000_TAI.magnetogram.fits,hmi.sharp_cea_720s.637.20110528_230000_TAI.bitmap.fits,M1.1
637,hmi.sharp_cea_720s.637.20110529_000000_TAI.magnetogram.fits,hmi.sharp_cea_720s.637.20110529_000000_TAI.bitmap.fits,M1.1
637,hmi.sharp_cea_720s.637.20110529_010000_TAI.magnetogram.fits,hmi.sharp_cea_720s.637.20110529_010000_TAI.bitmap.fits,M1.1
637,hmi.sharp_cea_720s.637.20110529_020000_TAI.magnetogram.fits,hmi.sharp_cea_720s.637.20110529_020000_TAI.bitmap.fits,M1.1
637,hmi.sharp_cea_720s.637.20110529_030000_TAI.magnetogram.fits,hmi.sharp_cea_720s.637.20110529_030000_TAI.bitmap.fits,M1.1
637,hmi.sharp_cea_720s.637.20110529_040000_TAI.magnetogram.fits,hmi.sharp_cea_720s.637.20110529_040000_TAI.bitmap.fits,M1.1
637,hmi.sharp_cea_720s.637.20110529_050000_TAI.magnetogram.fits,hmi.sharp_cea_720s.637.20110529_050000_TAI.bitmap.fits,M1.1
637,hmi.sharp_cea_720s.637.20110529_060000_TAI.magnetogram.fits,hmi.sharp_cea_720s.637.20110529_060000_TAI.bitmap.fits,M1.1
637,hmi.sharp_cea_720s.637.20110529_070000_TAI.magnetogram.fits,hmi.sharp_cea_720s.637.20110529_070000_TAI.bitmap.fits,M1.1
637,hmi.sharp_cea_720s.637.20110529_080000_TAI.magnetogram.fits,hmi.sharp_cea_720s.637.20110529_080000_TAI.bitmap.fits,M1.1
637,hmi.sharp_cea_720s.637.20110529_090000_TAI.magnetogram.fits,hmi.sharp_cea_720s.637.20110529_090000_TAI.bitmap.fits,M1.1
637,hmi.sharp_cea_720s.637.20110529_100000_TAI.magnetogram.fits,hmi.sharp_cea_720s.637.20110529_100000_TAI.bitmap.fits,M1.1
637,hmi.sharp_cea_720s.637.20110529_110000_TAI.magnetogram.fits,hmi.sharp_cea_720s.637.20110529_110000_TAI.bitmap.fits,M1.4
637,hmi.sharp_cea_720s.637.20110529_120000_TAI.magnetogram.fits,hmi.sharp_cea_720s.637.20110529_120000_TAI.bitmap.fits,M1.4
637,hmi.sharp_cea_720s.637.20110529_130000_TAI.magnetogram.fits,hmi.sharp_cea_720s.637.20110529_130000_TAI.bitmap.fits,M1.4
637,hmi.sharp_cea_720s.637.20110529_140000_TAI.magnetogram.fits,hmi.sharp_cea_720s.637.20110529_140000_TAI.bitmap.fits,M1.4
637,hmi.sharp_cea_720s.637.20110529_150000_TAI.magnetogram.fits,hmi.sharp_cea_720s.637.20110529_150000_TAI.bitmap.fits,M1.4
637,hmi.sharp_cea_720s.637.20110529_160000_TAI.magnetogram.fits,hmi.sharp_cea_720s.637.20110529_160000_TAI.bitmap.fits,M1.4
637,hmi.sharp_cea_720s.637.20110529_170000_TAI.magnetogram.fits,hmi.sharp_cea_720s.637.20110529_170000_TAI.bitmap.fits,M1.4
637,hmi.sharp_cea_720s.637.20110529_180000_TAI.magnetogram.fits,hmi.sharp_cea_720s.637.20110529_180000_TAI.bitmap.fits,M1.4
637,hmi.sharp_cea_720s.637.20110529_190000_TAI.magnetogram.fits,hmi.sharp_cea_720s.637.20110529_190000_TAI.bitmap.fits,M1.4
637,hmi.sharp_cea_720s.637.20110529_200000_TAI.magnetogram.fits,hmi.sharp_cea_720s.637.20110529_200000_TAI.bitmap.fits,M1.4
637,hmi.sharp_cea_720s.637.20110529_210000_TAI.magnetogram.fits,hmi.sharp_cea_720s.637.20110529_210000_TAI.bitmap.fits,M1.4
637,hmi.sharp_cea_720s.637.20110529_220000_TAI.magnetogram.fits,hmi.sharp_cea_720s.637.20110529_220000_TAI.bitmap.fits,M1.4
637,hmi.sharp_cea_720s.637.20110529_230000_TAI.magnetogram.fits,hmi.sharp_cea_720s.637.20110529_230000_TAI.bitmap.fits,M1.4
637,hmi.sharp_cea_720s.637.20110530_000000_TAI.magnetogram.fits,hmi.sharp_cea_720s.637.20110530_000000_TAI.bitmap.fits,M1.4
637,hmi.sharp_cea_720s.637.20110530_010000_TAI.magnetogram.fits,hmi.sharp_cea_720s.637.20110530_010000_TAI.bitmap.fits,M1.4
637,hmi.sharp_cea_720s.637.20110530_020000_TAI.magnetogram.fits,hmi.sharp_cea_720s.637.20110530_020000_TAI.bitmap.fits,M1.4
637,hmi.sharp_cea_720s.637.20110530_030000_TAI.magnetogram.fits,hmi.sharp_cea_720s.637.20110530_030000_TAI.bitmap.fits,M1.4
637,hmi.sharp_cea_720s.637.20110530_040000_TAI.magnetogram.fits,hmi.sharp_cea_720s.637.20110530_040000_TAI.bitmap.fits,M1.4
637,hmi.sharp_cea_720s.637.20110530_050000_TAI.magnetogram.fits,hmi.sharp_cea_720s.637.20110530_050000_TAI.bitmap.fits,M1.4
637,hmi.sharp_cea_720s.637.20110530_060000_TAI.magnetogram.fits,hmi.sharp_cea_720s.637.20110530_060000_TAI.bitmap.fits,M1.4
637,hmi.sharp_cea_720s.637.20110530_070000_TAI.magnetogram.fits,hmi.sharp_cea_720s.637.20110530_070000_TAI.bitmap.fits,M1.4
637,hmi.sharp_cea_720s.637.20110530_080000_TAI.magnetogram.fits,hmi.sharp_cea_720s.637.20110530_080000_TAI.bitmap.fits,M1.4
637,hmi.sharp_cea_720s.637.20110530_090000_TAI.magnetogram.fits,hmi.sharp_cea_720s.637.20110530_090000_TAI.bitmap.fits,M1.4
637,hmi.sharp_cea_720s.637.20110530_100000_TAI.magnetogram.fits,hmi.sharp_cea_720s.637.20110530_100000_TAI.bitmap.fits,M1.4
637,hmi.sharp_cea_720s.637.20110607_070000_TAI.magnetogram.fits,hmi.sharp_cea_720s.637.20110607_070000_TAI.bitmap.fits,M2.5
637,hmi.sharp_cea_720s.637.20110607_080000_TAI.magnetogram.fits,hmi.sharp_cea_720s.637.20110607_080000_TAI.bitmap.fits,M2.5
637,hmi.sharp_cea_720s.637.20110607_090000_TAI.magnetogram.fits,hmi.sharp_cea_720s.637.20110607_090000_TAI.bitmap.fits,M2.5
637,hmi.sharp_cea_720s.637.20110607_100000_TAI.magnetogram.fits,hmi.sharp_cea_720s.637.20110607_100000_TAI.bitmap.fits,M2.5
637,hmi.sharp_cea_720s.637.20110607_110000_TAI.magnetogram.fits,hmi.sharp_cea_720s.637.20110607_110000_TAI.bitmap.fits,M2.5
637,hmi.sharp_cea_720s.637.20110607_120000_TAI.magnetogram.fits,hmi.sharp_cea_720s.637.20110607_120000_TAI.bitmap.fits,M2.5
637,hmi.sharp_cea_720s.637.20110607_130000_TAI.magnetogram.fits,hmi.sharp_cea_720s.637.20110607_130000_TAI.bitmap.fits,M2.5
637,hmi.sharp_cea_720s.637.20110607_140000_TAI.magnetogram.fits,hmi.sharp_cea_720s.637.20110607_140000_TAI.bitmap.fits,M2.5
637,hmi.sharp_cea_720s.637.20110607_150000_TAI.magnetogram.fits,hmi.sharp_cea_720s.637.20110607_150000_TAI.bitmap.fits,M2.5
637,hmi.sharp_cea_720s.637.20110607_160000_TAI.magnetogram.fits,hmi.sharp_cea_720s.637.20110607_160000_TAI.bitmap.fits,M2.5
637,hmi.sharp_cea_720s.637.20110607_170000_TAI.magnetogram.fits,hmi.sharp_cea_720s.637.20110607_170000_TAI.bitmap.fits,M2.5
637,hmi.sharp_cea_720s.637.20110607_180000_TAI.magnetogram.fits,hmi.sharp_cea_720s.637.20110607_180000_TAI.bitmap.fits,M2.5
637,hmi.sharp_cea_720s.637.20110607_190000_TAI.magnetogram.fits,hmi.sharp_cea_720s.637.20110607_190000_TAI.bitmap.fits,M2.5
637,hmi.sharp_cea_720s.637.20110607_200000_TAI.magnetogram.fits,hmi.sharp_cea_720s.637.20110607_200000_TAI.bitmap.fits,M2.5
637,hmi.sharp_cea_720s.637.20110607_210000_TAI.magnetogram.fits,hmi.sharp_cea_720s.637.20110607_210000_TAI.bitmap.fits,M2.5
637,hmi.sharp_cea_720s.637.20110607_220000_TAI.magnetogram.fits,hmi.sharp_cea_720s.637.20110607_220000_TAI.bitmap.fits,M2.5
637,hmi.sharp_cea_720s.637.20110607_230000_TAI.magnetogram.fits,hmi.sharp_cea_720s.637.20110607_230000_TAI.bitmap.fits,M2.5
637,hmi.sharp_cea_720s.637.20110608_000000_TAI.magnetogram.fits,hmi.sharp_cea_720s.637.20110608_000000_TAI.bitmap.fits,M2.5
637,hmi.sharp_cea_720s.637.20110608_010000_TAI.magnetogram.fits,hmi.sharp_cea_720s.637.20110608_010000_TAI.bitmap.fits,M2.5
637,hmi.sharp_cea_720s.637.20110608_020000_TAI.magnetogram.fits,hmi.sharp_cea_720s.637.20110608_020000_TAI.bitmap.fits,M2.5
637,hmi.sharp_cea_720s.637.20110608_030000_TAI.magnetogram.fits,hmi.sharp_cea_720s.637.20110608_030000_TAI.bitmap.fits,M2.5
637,hmi.sharp_cea_720s.637.20110608_040000_TAI.magnetogram.fits,hmi.sharp_cea_720s.637.20110608_040000_TAI.bitmap.fits,M2.5
637,hmi.sharp_cea_720s.637.20110608_050000_TAI.magnetogram.fits,hmi.sharp_cea_720s.637.20110608_050000_TAI.bitmap.fits,M2.5
637,hmi.sharp_cea_720s.637.20110608_060000_TAI.magnetogram.fits,hmi.sharp_cea_720s.637.20110608_060000_TAI.bitmap.fits,M2.5
667,hmi.sharp_cea_720s.667.20110614_220000_TAI.magnetogram.fits,hmi.sharp_cea_720s.667.20110614_220000_TAI.bitmap.fits,M1.3
667,hmi.sharp_cea_720s.667.20110614_230000_TAI.magnetogram.fits,hmi.sharp_cea_720s.667.20110614_230000_TAI.bitmap.fits,M1.3
667,hmi.sharp_cea_720s.667.20110615_000000_TAI.magnetogram.fits,hmi.sharp_cea_720s.667.20110615_000000_TAI.bitmap.fits,M1.3
667,hmi.sharp_cea_720s.667.20110615_010000_TAI.magnetogram.fits,hmi.sharp_cea_720s.667.20110615_010000_TAI.bitmap.fits,M1.3
667,hmi.sharp_cea_720s.667.20110615_020000_TAI.magnetogram.fits,hmi.sharp_cea_720s.667.20110615_020000_TAI.bitmap.fits,M1.3
667,hmi.sharp_cea_720s.667.20110615_030000_TAI.magnetogram.fits,hmi.sharp_cea_720s.667.20110615_030000_TAI.bitmap.fits,M1.3
667,hmi.sharp_cea_720s.667.20110615_040000_TAI.magnetogram.fits,hmi.sharp_cea_720s.667.20110615_040000_TAI.bitmap.fits,M1.3
667,hmi.sharp_cea_720s.667.20110615_050000_TAI.magnetogram.fits,hmi.sharp_cea_720s.667.20110615_050000_TAI.bitmap.fits,M1.3
667,hmi.sharp_cea_720s.667.20110615_060000_TAI.magnetogram.fits,hmi.sharp_cea_720s.667.20110615_060000_TAI.bitmap.fits,M1.3
667,hmi.sharp_cea_720s.667.20110615_070000_TAI.magnetogram.fits,hmi.sharp_cea_720s.667.20110615_070000_TAI.bitmap.fits,M1.3
667,hmi.sharp_cea_720s.667.20110615_080000_TAI.magnetogram.fits,hmi.sharp_cea_720s.667.20110615_080000_TAI.bitmap.fits,M1.3
667,hmi.sharp_cea_720s.667.20110615_090000_TAI.magnetogram.fits,hmi.sharp_cea_720s.667.20110615_090000_TAI.bitmap.fits,M1.3
667,hmi.sharp_cea_720s.667.20110615_100000_TAI.magnetogram.fits,hmi.sharp_cea_720s.667.20110615_100000_TAI.bitmap.fits,M1.3
667,hmi.sharp_cea_720s.667.20110615_110000_TAI.magnetogram.fits,hmi.sharp_cea_720s.667.20110615_110000_TAI.bitmap.fits,M1.3
667,hmi.sharp_cea_720s.667.20110615_120000_TAI.magnetogram.fits,hmi.sharp_cea_720s.667.20110615_120000_TAI.bitmap.fits,M1.3
667,hmi.sharp_cea_720s.667.20110615_130000_TAI.magnetogram.fits,hmi.sharp_cea_720s.667.20110615_130000_TAI.bitmap.fits,M1.3
667,hmi.sharp_cea_720s.667.20110615_140000_TAI.magnetogram.fits,hmi.sharp_cea_720s.667.20110615_140000_TAI.bitmap.fits,M1.3
667,hmi.sharp_cea_720s.667.20110615_150000_TAI.magnetogram.fits,hmi.sharp_cea_720s.667.20110615_150000_TAI.bitmap.fits,M1.3
667,hmi.sharp_cea_720s.667.20110615_160000_TAI.magnetogram.fits,hmi.sharp_cea_720s.667.20110615_160000_TAI.bitmap.fits,M1.3
667,hmi.sharp_cea_720s.667.20110615_170000_TAI.magnetogram.fits,hmi.sharp_cea_720s.667.20110615_170000_TAI.bitmap.fits,M1.3
667,hmi.sharp_cea_720s.667.20110615_180000_TAI.magnetogram.fits,hmi.sharp_cea_720s.667.20110615_180000_TAI.bitmap.fits,M1.3
667,hmi.sharp_cea_720s.667.20110615_190000_TAI.magnetogram.fits,hmi.sharp_cea_720s.667.20110615_190000_TAI.bitmap.fits,M1.3
667,hmi.sharp_cea_720s.667.20110615_200000_TAI.magnetogram.fits,hmi.sharp_cea_720s.667.20110615_200000_TAI.bitmap.fits,M1.3
667,hmi.sharp_cea_720s.667.20110615_210000_TAI.magnetogram.fits,hmi.sharp_cea_720s.667.20110615_210000_TAI.bitmap.fits,M1.3
746,hmi.sharp_cea_720s.746.20110727_160000_TAI.magnetogram.fits,hmi.sharp_cea_720s.746.20110727_160000_TAI.bitmap.fits,M1.1
746,hmi.sharp_cea_720s.746.20110727_170000_TAI.magnetogram.fits,hmi.sharp_cea_720s.746.20110727_170000_TAI.bitmap.fits,M1.1
746,hmi.sharp_cea_720s.746.20110727_180000_TAI.magnetogram.fits,hmi.sharp_cea_720s.746.20110727_180000_TAI.bitmap.fits,M1.1
746,hmi.sharp_cea_720s.746.20110727_190000_TAI.magnetogram.fits,hmi.sharp_cea_720s.746.20110727_190000_TAI.bitmap.fits,M1.1
746,hmi.sharp_cea_720s.746.20110727_200000_TAI.magnetogram.fits,hmi.sharp_cea_720s.746.20110727_200000_TAI.bitmap.fits,M1.1
746,hmi.sharp_cea_720s.746.20110727_210000_TAI.magnetogram.fits,hmi.sharp_cea_720s.746.20110727_210000_TAI.bitmap.fits,M1.1
746,hmi.sharp_cea_720s.746.20110727_220000_TAI.magnetogram.fits,hmi.sharp_cea_720s.746.20110727_220000_TAI.bitmap.fits,M1.1
746,hmi.sharp_cea_720s.746.20110727_230000_TAI.magnetogram.fits,hmi.sharp_cea_720s.746.20110727_230000_TAI.bitmap.fits,M1.1
746,hmi.sharp_cea_720s.746.20110728_000000_TAI.magnetogram.fits,hmi.sharp_cea_720s.746.20110728_000000_TAI.bitmap.fits,M1.1
746,hmi.sharp_cea_720s.746.20110728_010000_TAI.magnetogram.fits,hmi.sharp_cea_720s.746.20110728_010000_TAI.bitmap.fits,M1.1
746,hmi.sharp_cea_720s.746.20110728_020000_TAI.magnetogram.fits,hmi.sharp_cea_720s.746.20110728_020000_TAI.bitmap.fits,M1.1
746,hmi.sharp_cea_720s.746.20110728_030000_TAI.magnetogram.fits,hmi.sharp_cea_720s.746.20110728_030000_TAI.bitmap.fits,M1.1
746,hmi.sharp_cea_720s.746.20110728_040000_TAI.magnetogram.fits,hmi.sharp_cea_720s.746.20110728_040000_TAI.bitmap.fits,M1.1
746,hmi.sharp_cea_720s.746.20110728_050000_TAI.magnetogram.fits,hmi.sharp_cea_720s.746.20110728_050000_TAI.bitmap.fits,M1.1
746,hmi.sharp_cea_720s.746.20110728_060000_TAI.magnetogram.fits,hmi.sharp_cea_720s.746.20110728_060000_TAI.bitmap.fits,M1.1
746,hmi.sharp_cea_720s.746.20110728_070000_TAI.magnetogram.fits,hmi.sharp_cea_720s.746.20110728_070000_TAI.bitmap.fits,M1.1
746,hmi.sharp_cea_720s.746.20110728_080000_TAI.magnetogram.fits,hmi.sharp_cea_720s.746.20110728_080000_TAI.bitmap.fits,M1.1
746,hmi.sharp_cea_720s.746.20110728_090000_TAI.magnetogram.fits,hmi.sharp_cea_720s.746.20110728_090000_TAI.bitmap.fits,M1.1
746,hmi.sharp_cea_720s.746.20110728_100000_TAI.magnetogram.fits,hmi.sharp_cea_720s.746.20110728_100000_TAI.bitmap.fits,M1.1
746,hmi.sharp_cea_720s.746.20110728_110000_TAI.magnetogram.fits,hmi.sharp_cea_720s.746.20110728_110000_TAI.bitmap.fits,M1.1
746,hmi.sharp_cea_720s.746.20110728_120000_TAI.magnetogram.fits,hmi.sharp_cea_720s.746.20110728_120000_TAI.bitmap.fits,M1.1
746,hmi.sharp_cea_720s.746.20110728_130000_TAI.magnetogram.fits,hmi.sharp_cea_720s.746.20110728_130000_TAI.bitmap.fits,M1.1
746,hmi.sharp_cea_720s.746.20110728_140000_TAI.magnetogram.fits,hmi.sharp_cea_720s.746.20110728_140000_TAI.bitmap.fits,M1.1
750,hmi.sharp_cea_720s.750.20110730_030000_TAI.magnetogram.fits,hmi.sharp_cea_720s.750.20110730_030000_TAI.bitmap.fits,M9.3
750,hmi.sharp_cea_720s.750.20110730_040000_TAI.magnetogram.fits,hmi.sharp_cea_720s.750.20110730_040000_TAI.bitmap.fits,M9.3
750,hmi.sharp_cea_720s.750.20110730_050000_TAI.magnetogram.fits,hmi.sharp_cea_720s.750.20110730_050000_TAI.bitmap.fits,M9.3
750,hmi.sharp_cea_720s.750.20110730_060000_TAI.magnetogram.fits,hmi.sharp_cea_720s.750.20110730_060000_TAI.bitmap.fits,M9.3
750,hmi.sharp_cea_720s.750.20110730_070000_TAI.magnetogram.fits,hmi.sharp_cea_720s.750.20110730_070000_TAI.bitmap.fits,M9.3
750,hmi.sharp_cea_720s.750.20110730_080000_TAI.magnetogram.fits,hmi.sharp_cea_720s.750.20110730_080000_TAI.bitmap.fits,M9.3
750,hmi.sharp_cea_720s.750.20110730_090000_TAI.magnetogram.fits,hmi.sharp_cea_720s.750.20110730_090000_TAI.bitmap.fits,M9.3
750,hmi.sharp_cea_720s.750.20110730_100000_TAI.magnetogram.fits,hmi.sharp_cea_720s.750.20110730_100000_TAI.bitmap.fits,M9.3
750,hmi.sharp_cea_720s.750.20110730_110000_TAI.magnetogram.fits,hmi.sharp_cea_720s.750.20110730_110000_TAI.bitmap.fits,M9.3
750,hmi.sharp_cea_720s.750.20110730_120000_TAI.magnetogram.fits,hmi.sharp_cea_720s.750.20110730_120000_TAI.bitmap.fits,M9.3
750,hmi.sharp_cea_720s.750.20110730_130000_TAI.magnetogram.fits,hmi.sharp_cea_720s.750.20110730_130000_TAI.bitmap.fits,M9.3
750,hmi.sharp_cea_720s.750.20110730_140000_TAI.magnetogram.fits,hmi.sharp_cea_720s.750.20110730_140000_TAI.bitmap.fits,M9.3
750,hmi.sharp_cea_720s.750.20110730_150000_TAI.magnetogram.fits,hmi.sharp_cea_720s.750.20110730_150000_TAI.bitmap.fits,M9.3
750,hmi.sharp_cea_720s.750.20110730_160000_TAI.magnetogram.fits,hmi.sharp_cea_720s.750.20110730_160000_TAI.bitmap.fits,M9.3
750,hmi.sharp_cea_720s.750.20110730_170000_TAI.magnetogram.fits,hmi.sharp_cea_720s.750.20110730_170000_TAI.bitmap.fits,M9.3
750,hmi.sharp_cea_720s.750.20110730_180000_TAI.magnetogram.fits,hmi.sharp_cea_720s.750.20110730_180000_TAI.bitmap.fits,M9.3
750,hmi.sharp_cea_720s.750.20110730_190000_TAI.magnetogram.fits,hmi.sharp_cea_720s.750.20110730_190000_TAI.bitmap.fits,M9.3
750,hmi.sharp_cea_720s.750.20110730_200000_TAI.magnetogram.fits,hmi.sharp_cea_720s.750.20110730_200000_TAI.bitmap.fits,M9.3
750,hmi.sharp_cea_720s.750.20110730_210000_TAI.magnetogram.fits,hmi.sharp_cea_720s.750.20110730_210000_TAI.bitmap.fits,M9.3
750,hmi.sharp_cea_720s.750.20110730_220000_TAI.magnetogram.fits,hmi.sharp_cea_720s.750.20110730_220000_TAI.bitmap.fits,M9.3
750,hmi.sharp_cea_720s.750.20110730_230000_TAI.magnetogram.fits,hmi.sharp_cea_720s.750.20110730_230000_TAI.bitmap.fits,M9.3
750,hmi.sharp_cea_720s.750.20110731_000000_TAI.magnetogram.fits,hmi.sharp_cea_720s.750.20110731_000000_TAI.bitmap.fits,M9.3
750,hmi.sharp_cea_720s.750.20110731_010000_TAI.magnetogram.fits,hmi.sharp_cea_720s.750.20110731_010000_TAI.bitmap.fits,M9.3
750,hmi.sharp_cea_720s.750.20110731_020000_TAI.magnetogram.fits,hmi.sharp_cea_720s.750.20110731_020000_TAI.bitmap.fits,M9.3
750,hmi.sharp_cea_720s.750.20110802_060000_TAI.magnetogram.fits,hmi.sharp_cea_720s.750.20110802_060000_TAI.bitmap.fits,M1.4
750,hmi.sharp_cea_720s.750.20110802_070000_TAI.magnetogram.fits,hmi.sharp_cea_720s.750.20110802_070000_TAI.bitmap.fits,M1.4
750,hmi.sharp_cea_720s.750.20110802_080000_TAI.magnetogram.fits,hmi.sharp_cea_720s.750.20110802_080000_TAI.bitmap.fits,M1.4
750,hmi.sharp_cea_720s.750.20110802_090000_TAI.magnetogram.fits,hmi.sharp_cea_720s.750.20110802_090000_TAI.bitmap.fits,M1.4
750,hmi.sharp_cea_720s.750.20110802_100000_TAI.magnetogram.fits,hmi.sharp_cea_720s.750.20110802_100000_TAI.bitmap.fits,M1.4
750,hmi.sharp_cea_720s.750.20110802_110000_TAI.magnetogram.fits,hmi.sharp_cea_720s.750.20110802_110000_TAI.bitmap.fits,M1.4
750,hmi.sharp_cea_720s.750.20110802_120000_TAI.magnetogram.fits,hmi.sharp_cea_720s.750.20110802_120000_TAI.bitmap.fits,M1.4
